#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             agas1x          agas1y          agas1z          agas2x          agas2y          agas2z          xcom            ycom            zcom            vxcom            vycom            vzcom            lpz             lgz             ldoz            Eorb            mb              mu              
               29899        1.101016e+01        3.687024e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.910140e-10       -2.702238e-11        3.334272e-07        7.658480e-02       -2.318444e-11        1.123402e-01        6.839580e-02       -3.970213e-11       -3.225642e-02        1.573661e-03        1.460482e-05
               29926        1.102012e+01        3.687028e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.921112e-10       -2.725710e-11        3.334235e-07        7.658480e-02       -2.321023e-11        1.123402e-01        6.839579e-02       -3.976107e-11       -3.225642e-02        1.573882e-03        1.460479e-05
               29953        1.103007e+01        3.687032e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.932038e-10       -2.748431e-11        3.334240e-07        7.658480e-02       -2.356591e-11        1.123402e-01        6.839578e-02       -3.982003e-11       -3.225642e-02        1.574113e-03        1.460477e-05
               29980        1.104003e+01        3.687036e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.942893e-10       -2.771563e-11        3.334214e-07        7.658480e-02       -2.358602e-11        1.123402e-01        6.839577e-02       -3.987900e-11       -3.225642e-02        1.574353e-03        1.460475e-05
               30008        1.105035e+01        3.687041e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.953922e-10       -2.794790e-11        3.334199e-07        7.658480e-02       -2.388592e-11        1.123402e-01        6.839576e-02       -3.994016e-11       -3.225642e-02        1.574612e-03        1.460473e-05
               30035        1.106031e+01        3.687045e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.964572e-10       -2.817673e-11        3.334187e-07        7.658480e-02       -2.417186e-11        1.123402e-01        6.839575e-02       -3.999915e-11       -3.225642e-02        1.574870e-03        1.460471e-05
               30062        1.107026e+01        3.687049e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.974937e-10       -2.840228e-11        3.334161e-07        7.658480e-02       -2.423721e-11        1.123402e-01        6.839574e-02       -4.005814e-11       -3.225642e-02        1.575137e-03        1.460469e-05
               30089        1.108022e+01        3.687054e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.985193e-10       -2.862679e-11        3.334146e-07        7.658480e-02       -2.455256e-11        1.123402e-01        6.839572e-02       -4.011715e-11       -3.225642e-02        1.575412e-03        1.460467e-05
               30116        1.109017e+01        3.687058e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -2.995287e-10       -2.885686e-11        3.334132e-07        7.658480e-02       -2.450759e-11        1.123402e-01        6.839571e-02       -4.017617e-11       -3.225642e-02        1.575695e-03        1.460465e-05
               30143        1.110013e+01        3.687062e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.005108e-10       -2.908626e-11        3.334114e-07        7.658480e-02       -2.449587e-11        1.123402e-01        6.839570e-02       -4.023519e-11       -3.225642e-02        1.575986e-03        1.460463e-05
               30170        1.111008e+01        3.687067e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.014858e-10       -2.932535e-11        3.334107e-07        7.658480e-02       -2.452508e-11        1.123402e-01        6.839569e-02       -4.029423e-11       -3.225642e-02        1.576284e-03        1.460461e-05
               30197        1.112004e+01        3.687071e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.024230e-10       -2.956820e-11        3.334089e-07        7.658480e-02       -2.463399e-11        1.123402e-01        6.839568e-02       -4.035328e-11       -3.225642e-02        1.576589e-03        1.460459e-05
               30225        1.113036e+01        3.687076e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.033769e-10       -2.982915e-11        3.334065e-07        7.658480e-02       -2.471833e-11        1.123402e-01        6.839567e-02       -4.041452e-11       -3.225642e-02        1.576913e-03        1.460457e-05
               30252        1.114032e+01        3.687080e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.042649e-10       -3.008523e-11        3.334063e-07        7.658480e-02       -2.480298e-11        1.123402e-01        6.839566e-02       -4.047358e-11       -3.225642e-02        1.577231e-03        1.460455e-05
               30279        1.115027e+01        3.687085e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.051214e-10       -3.034256e-11        3.334044e-07        7.658480e-02       -2.492219e-11        1.123402e-01        6.839564e-02       -4.053265e-11       -3.225642e-02        1.577556e-03        1.460453e-05
               30306        1.116023e+01        3.687089e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.059614e-10       -3.060185e-11        3.334036e-07        7.658480e-02       -2.502672e-11        1.123402e-01        6.839563e-02       -4.059173e-11       -3.225642e-02        1.577887e-03        1.460451e-05
               30333        1.117018e+01        3.687094e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.067661e-10       -3.085702e-11        3.334028e-07        7.658480e-02       -2.499392e-11        1.123402e-01        6.839562e-02       -4.065082e-11       -3.225642e-02        1.578224e-03        1.460449e-05
               30360        1.118014e+01        3.687099e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.075560e-10       -3.111591e-11        3.334005e-07        7.658480e-02       -2.522068e-11        1.123402e-01        6.839561e-02       -4.070992e-11       -3.225642e-02        1.578566e-03        1.460447e-05
               30387        1.119009e+01        3.687103e-04        4.101190e-01        1.000000e-01        1.550000e+00        0.000000e+00        0.000000e+00        3.667183e-06        8.424293e-01        5.992662e-20       -1.387779e-16        5.551115e-16        7.494005e-15       -2.455209e-01        3.469447e-18        1.214306e-17        1.409097e-01       -3.083120e-10       -3.136862e-11        3.334000e-07        7.658480e-02       -2.502325e-11        1.123402e-01        6.839560e-02       -4.076903e-11       -3.225642e-02        1.578913e-03        1.460444e-05
